assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
22042605,4811,Chrotopterus auritus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Chrotopterus,auritus,,,,"(Peters, 1856)",Least Concern,,3.1,Stable,Global
22042779,136807,Nyctophilus nebulosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctophilus,nebulosus,,,,"Parnaby, 2002",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
22042903,22029,Trachops cirrhosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Trachops,cirrhosus,,,,"(Spix, 1823)",Least Concern,,3.1,Stable,Global
22043105,29730,Rousettus aegyptiacus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Rousettus,aegyptiacus,,,,"(É. Geoffroy, 1810)",Least Concern,,3.1,Stable,Global
22043483,136809,Eumops trumbulli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,trumbulli,,,,"Thomas, 1901",Least Concern,,3.1,Unknown,Global
22043635,14333,Nanonycteris veldkampii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Nanonycteris,veldkampii,,,,"(Jentink, 1888)",Least Concern,,3.1,Unknown,Global
22043785,136810,Rhogeessa aeneus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Rhogeessa,aeneus,,,,"Goodwin, 1958",Least Concern,,3.1,Stable,Global
22043871,136824,Natalus jamaicensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NATALIDAE,Natalus,jamaicensis,,,,"Goodwin, 1959",Critically Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22044073,136820,Neoromicia malagasyensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,malagasyensis,,,,"(Peterson, Eger &amp; Mitchell, 1995)",Vulnerable,B1ab(iii)+2ab(iii),3.1,Unknown,Global
22044302,136817,Kerivoula titania,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Kerivoula,titania,,,,"Bates, Struebig, Hayes, Furey, Mya Mya, Thong, Tien, Son, Harrison, Francis &amp; Csorba, 2007",Least Concern,,3.1,Unknown,Global
22044480,136828,Nyctalus plancyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Nyctalus,plancyi,,,,"Gerbe, 1880",Least Concern,,3.1,Unknown,Global
22044684,136827,Miniopterus shortridgei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,shortridgei,,,,"Laurie &amp; Hill, 1957",Data Deficient,,3.1,Unknown,Global
22044762,136825,Eumops patagonicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,patagonicus,,,,"Thomas, 1924",Least Concern,,3.1,Stable,Global
22045044,9740,Harpyionycteris whiteheadi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Harpyionycteris,whiteheadi,,,,"Thomas, 1896",Least Concern,,3.1,Stable,Global
22045154,44934,Scotophilus nucella,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Scotophilus,nucella,,,,"Robbins, 1983",Data Deficient,,3.1,Unknown,Global
22045367,99711843,Harpiocephalus harpia,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Harpiocephalus,harpia,,,,"(Temminck, 1840)",Least Concern,,3.1,Decreasing,Global
22045680,44931,Plecotus christii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,christii,,,,"Gray, 1838",Data Deficient,,3.1,Unknown,Global
22045794,44930,Plecotus balensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Plecotus,balensis,,,,"Kruskop &amp; Lavrenchenko, 2000",Data Deficient,,3.1,Unknown,Global
22046003,29606,Histiotus humboldti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Histiotus,humboldti,,,,"Handley, 1996",Data Deficient,,3.1,Unknown,Global
22046087,29607,Lasiurus atratus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Lasiurus,atratus,,,,"Handley, 1996",Least Concern,,3.1,Unknown,Global
22046191,81633094,Miniopterus gleni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,gleni,,,,"Peterson, Eger &amp; Mitchell, 1995",Least Concern,,3.1,Unknown,Global
22046293,14103,Myopterus whitleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Myopterus,whitleyi,,,,"(Scharff, 1900)",Least Concern,,3.1,Decreasing,Global
22046398,14102,Myopterus daubentonii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Myopterus,daubentonii,,,,"Desmarest, 1820",Data Deficient,,3.1,Unknown,Global
22046504,84463104,Myonycteris torquata,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Myonycteris,torquata,,,,"(Dobson, 1878)",Least Concern,,3.1,Stable,Global
22046657,14097,Myonycteris brachycephala,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Myonycteris,brachycephala,,,,"(Bocage, 1889)",Endangered,B1ab(iii),3.1,Decreasing,Global
22046760,14098,Myonycteris relicta,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Myonycteris,relicta,,,,"Bergmans, 1980",Least Concern,,3.1,Decreasing,Global
22046866,44925,Neoromicia somalica,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,somalica,,,,"(Thomas, 1901)",Least Concern,,3.1,Unknown,Global
22047067,44926,Neoromicia tenuipinnis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,tenuipinnis,,,,"(Peters, 1872)",Least Concern,,3.1,Unknown,Global
22047251,44927,Neoromicia zuluensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,zuluensis,,,,"(Roberts, 1924)",Least Concern,,3.1,Unknown,Global
22047381,44921,Neoromicia helios,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,helios,,,,"(Heller, 1912)",Data Deficient,,3.1,Unknown,Global
22047486,44922,Neoromicia melckorum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,melckorum,,,,"(Roberts, 1919)",Data Deficient,,3.1,Unknown,Global
22047621,44923,Neoromicia nana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,nana,,,,"(Peters, 1852)",Least Concern,,3.1,Unknown,Global
22047902,44924,Neoromicia rendalli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,rendalli,,,,"(Thomas, 1889)",Least Concern,,3.1,Unknown,Global
22048094,22783,Uroderma magnirostrum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Uroderma,magnirostrum,,,,"Davis, 1968",Least Concern,,3.1,Stable,Global
22048243,44917,Neoromicia brunnea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,brunnea,,,,"(Thomas, 1880)",Near Threatened,A4c,3.1,Decreasing,Global
22048372,44918,Neoromicia capensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,capensis,,,,"(A. Smith, 1829)",Least Concern,,3.1,Stable,Global
22048624,44919,Neoromicia flavescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,flavescens,,,,"(Seabra, 1900)",Data Deficient,,3.1,Unknown,Global
22048748,22782,Uroderma bilobatum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Uroderma,bilobatum,,,,"Peters, 1866",Least Concern,,3.1,Stable,Global
22048932,44920,Neoromicia guineensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,guineensis,,,,"(Bocage, 1889)",Least Concern,,3.1,Unknown,Global
22049231,85735326,Myotis adversus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,adversus,,,,"(Horsfield, 1824)",Least Concern,,3.1,Stable,Global
22049384,88159688,Sturnira lilium,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,lilium,,,,"(É. Geoffroy, 1810)",Least Concern,,3.1,Stable,Global
22049622,20956,Sturnira magna,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,magna,,,,"de la Torre, 1966",Least Concern,,3.1,Stable,Global
22049788,20955,Sturnira luisi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,luisi,,,,"Davis, 1980",Least Concern,,3.1,Unknown,Global
22049892,14140,Myotis albescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,albescens,,,,"(É. Geoffroy, 1806)",Least Concern,,3.1,Stable,Global
22050057,14141,Myotis altarium,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,altarium,,,,"Thomas, 1911",Least Concern,,3.1,Unknown,Global
22050195,20958,Sturnira nana,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,nana,,,,"Gardner &amp; O'Neill, 1971",Endangered,B2ab(iii),3.1,Unknown,Global
22050272,14142,Myotis annectans,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,annectans,,,,"(Dobson, 1871)",Least Concern,,3.1,Unknown,Global
22050440,20957,Sturnira mordax,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,mordax,,,,"(Goodwin, 1938)",Least Concern,,3.1,Stable,Global
22050501,20960,Sturnira tildae,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,tildae,,,,"de la Torre, 1959",Least Concern,,3.1,Stable,Global
22050638,14143,Myotis atacamensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,atacamensis,,,,"(Lataste, 1892)",Endangered,"B2ab(ii,iii)",3.1,Unknown,Global
22050847,14144,Myotis ater,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ater,,,,"(Peters, 1866)",Least Concern,,3.1,Unknown,Global
22050985,135485,Macronycteris vittatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,HIPPOSIDERIDAE,Macronycteris,vittatus,,,,"Peters, 1852",Near Threatened,A4cd,3.1,Decreasing,Global
22051191,14129,Myotis emarginatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,emarginatus,,,,"(É. Geoffroy, 1806)",Least Concern,,3.1,Stable,Global
22051652,14132,Myotis grisescens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,grisescens,,,,"A.H. Howell, 1909",Vulnerable,A4bce,3.1,Increasing,Global
22051759,14133,Myotis myotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,myotis,,,,"(Borkhausen, 1797)",Least Concern,,3.1,Stable,Global
22052060,20950,Sturnira bidens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,bidens,,,,"Thomas, 1915",Least Concern,,3.1,Stable,Global
22052176,20949,Sturnira aratathomasi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,aratathomasi,,,,"Peterson &amp; Tamsitt, 1968",Least Concern,,3.1,Unknown,Global
22052250,14134,Myotis mystacinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,mystacinus,,,,"(Kuhl, 1817)",Least Concern,,3.1,Unknown,Global
22052584,85733032,Myotis nattereri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,nattereri,,,,"(Kuhl, 1817)",Least Concern,,3.1,Stable,Global
22052982,20952,Sturnira erythromos,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,erythromos,,,,"(Tschudi, 1844)",Least Concern,,3.1,Stable,Global
22053090,20951,Sturnira bogotensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Sturnira,bogotensis,,,,"Shamel, 1927",Least Concern,,3.1,Stable,Global
22053184,14136,Myotis sodalis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,sodalis,,,,"Miller &amp; Allen, 1928",Near Threatened,,3.1,Stable,Global
22053297,14124,Myotis blythii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,blythii,,,,"(Tomes, 1857)",Least Concern,,3.1,Decreasing,Global
22053752,14123,Myotis bechsteinii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,bechsteinii,,,,"(Kuhl, 1817)",Near Threatened,,3.1,Decreasing,Global
22054131,14126,Myotis capaccinii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,capaccinii,,,,"(Bonaparte, 1837)",Vulnerable,A4bce,3.1,Decreasing,Global
22055164,14127,Myotis dasycneme,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,dasycneme,,,,"(Boie, 1825)",Near Threatened,,3.1,Decreasing,Global
22055450,16563,Penthetor lucasi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PTEROPODIDAE,Penthetor,lucasi,,,,"(Dobson, 1880)",Least Concern,,3.1,Decreasing,Global
22055579,14171,Myotis keenii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,keenii,,,,"(Merriam, 1895)",Least Concern,,3.1,Stable,Global
22055716,14172,Myotis leibii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,leibii,,,,"(Audubon &amp; Bachman, 1842)",Endangered,A4bce,3.1,Decreasing,Global
22055968,14169,Myotis insularum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,insularum,,,,"(Dobson, 1878)",Data Deficient,,3.1,Unknown,Global
22056048,14170,Myotis keaysi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,keaysi,,,,"J.A. Allen, 1914",Least Concern,,3.1,Unknown,Global
22056206,14175,Myotis longipes,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,longipes,,,,"(Dobson, 1873)",Data Deficient,,3.1,Unknown,Global
22056541,14163,Myotis goudoti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,goudoti,,,,"(A. Smith, 1834)",Least Concern,,3.1,Unknown,Global
22056644,14164,Myotis hasseltii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,hasseltii,,,,"(Temminck, 1840)",Least Concern,,3.1,Unknown,Global
22056846,14161,Myotis fortidens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,fortidens,,,,"Miller &amp; Allen, 1928",Least Concern,,3.1,Unknown,Global
22056940,85566806,Myotis frater,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,frater,,,,"G.M. Allen, 1923",Least Concern,,3.1,Stable,Global
22057122,14168,Myotis ikonnikovi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ikonnikovi,,,,"Ognev, 1912",Least Concern,,3.1,Decreasing,Global
22057251,14165,Myotis hermani,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,hermani,,,,"Thomas, 1923",Data Deficient,,3.1,Unknown,Global
22057415,14166,Myotis horsfieldii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,horsfieldii,,,,"(Temminck, 1840)",Least Concern,,3.1,Stable,Global
22057648,88120245,Lichonycteris obscura,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Lichonycteris,obscura,,,,"Thomas, 1895",Least Concern,,3.1,Unknown,Global
22057933,14155,Myotis dominicensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,dominicensis,,,,"Miller, 1902",Vulnerable,B1ab(iii),3.1,Unknown,Global
22058031,14154,Myotis cobanensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,cobanensis,,,,"Goodwin, 1955",Data Deficient,,3.1,Unknown,Global
22058110,14153,Myotis ciliolabrum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ciliolabrum,,,,"(Merriam, 1886)",Least Concern,,3.1,Stable,Global
22058315,22839,Vampyressa melissa,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyressa,melissa,,,,"Thomas, 1926",Vulnerable,A2c,3.1,Stable,Global
22058669,22840,Vampyriscus nymphaea,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyriscus,nymphaea,,,,"(Thomas, 1909)",Least Concern,,3.1,Unknown,Global
22058800,14159,Myotis findleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,findleyi,,,,"Bogan, 1978",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22058886,85735587,Myotis fimbriatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,fimbriatus,,,,"(Peters, 1871)",Least Concern,,3.1,Unknown,Global
22059000,22837,Vampyriscus bidens,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyriscus,bidens,,,,"(Dobson, 1878)",Least Concern,,3.1,Unknown,Global
22059133,14157,Myotis evotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,evotis,,,,"(H. Allen, 1864)",Least Concern,,3.1,Stable,Global
22059321,22838,Vampyriscus brocki,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyriscus,brocki,,,,"(Peterson, 1968)",Least Concern,,3.1,Unknown,Global
22059426,22843,Vampyrum spectrum,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyrum,spectrum,,,,"(Linnaeus, 1758)",Near Threatened,A2c,3.1,Decreasing,Global
22059585,14148,Myotis bocagii,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,bocagii,,,,"(Peters, 1870)",Least Concern,,3.1,Unknown,Global
22059795,40033,Neoromicia matroka,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Neoromicia,matroka,,,,"(Thomas &amp; Schwann, 1905)",Least Concern,,3.1,Unknown,Global
22059907,14147,Myotis austroriparius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,austroriparius,,,,"(Rhoads, 1897)",Least Concern,,3.1,Stable,Global
22060007,22841,Vampyressa pusilla,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyressa,pusilla,,,,"(Wagner, 1843)",Data Deficient,,3.1,Unknown,Global
22060096,40035,Myotis gomantongensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,gomantongensis,,,,"Francis &amp; Hill, 1998",Least Concern,,3.1,Unknown,Global
22060248,14146,Myotis australis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,australis,,,,"(Dobson, 1878)",Data Deficient,,3.1,Unknown,Global
22060323,40036,Tadarida latouchei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Tadarida,latouchei,,,,"Thomas, 1920",Endangered,C1; D,3.1,Decreasing,Global
22060515,88151904,Vampyrodes caraccioli,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Vampyrodes,caraccioli,,,,"(Thomas, 1889)",Least Concern,,3.1,Unknown,Global
22060698,14145,Myotis auriculus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,auriculus,,,,"Baker &amp; Stains, 1955",Least Concern,,3.1,Unknown,Global
22060825,40037,Rhinolophus convexus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,convexus,,,,"Csorba, 1997",Data Deficient,,3.1,Unknown,Global
22060946,14152,Myotis chinensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,chinensis,,,,"(Tomes, 1857)",Least Concern,,3.1,Unknown,Global
22061103,14151,Myotis chiloensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,chiloensis,,,,"(Waterhouse, 1840)",Least Concern,,3.1,Unknown,Global
22061204,40038,Mops leucogaster,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mops,leucogaster,,,,"A. Grandidier, 1869",Least Concern,,3.1,Unknown,Global
22061249,40039,Miniopterus majori,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,majori,,,,"Thomas, 1906",Least Concern,,3.1,Unknown,Global
22061366,14150,Myotis californicus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,californicus,,,,"(Audubon &amp; Bachman, 1842)",Least Concern,,3.1,Unknown,Global
22061538,81629742,Miniopterus manavi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MINIOPTERIDAE,Miniopterus,manavi,,,,"Thomas, 1906",Least Concern,,3.1,Unknown,Global
22061650,14149,Myotis bombinus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,bombinus,,,,"Thomas, 1906",Near Threatened,A2c,3.1,Decreasing,Global
22061746,14198,Myotis schaubi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,schaubi,,,,"Kormos, 1934",Data Deficient,,3.1,Unknown,Global
22061859,40023,Rhinolophus beddomei,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,RHINOLOPHIDAE,Rhinolophus,beddomei,,,,"K. Andersen, 1905",Least Concern,,3.1,Stable,Global
22061983,40024,Mops leucostigma,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Mops,leucostigma,,,,"(G.M. Allen, 1918)",Least Concern,,3.1,Unknown,Global
22062092,14197,Myotis ruber,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ruber,,,,"(É. Geoffroy, 1806)",Near Threatened,A4c,3.1,Unknown,Global
22062198,14199,Myotis scotti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,scotti,,,,"Thomas, 1927",Vulnerable,B2ab(iii),3.1,Unknown,Global
22062299,40022,Nycteris madagascariensis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,NYCTERIDAE,Nycteris,madagascariensis,,,,"G. Grandidier, 1937",Data Deficient,,3.1,Unknown,Global
22062376,14194,Myotis ridleyi,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,ridleyi,,,,"Thomas, 1898",Near Threatened,A2c+3c,3.1,Decreasing,Global
22062554,14193,Myotis pilosus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,pilosus,,,,"(Peters, 1869)",Vulnerable,A4c,3.1,Decreasing,Global
22062800,14196,Myotis rosseti,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,rosseti,,,,"(Oey, 1951)",Least Concern,,3.1,Unknown,Global
22062950,14195,Myotis riparius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,riparius,,,,"Handley, 1960",Least Concern,,3.1,Stable,Global
22063116,40031,Thainycteris aureocollaris,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Thainycteris,aureocollaris,,,,"Kock &amp; Storch, 1996",Least Concern,,3.1,Unknown,Global
22063246,14206,Myotis thysanodes,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,thysanodes,,,,"Miller, 1897",Least Concern,,3.1,Stable,Global
22063416,14205,Myotis stalkeri,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,stalkeri,,,,"Thomas, 1910",Least Concern,,3.1,Unknown,Global
22063510,40032,Arielulus torquatus,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Arielulus,torquatus,,,,"Csorba &amp; Lee, 1999",Least Concern,,3.1,Stable,Global
22063586,14208,Myotis velifer,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,velifer,,,,"(J.A. Allen, 1890)",Least Concern,,3.1,Stable,Global
22063748,40029,Micronycteris sanborni,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,PHYLLOSTOMIDAE,Micronycteris,sanborni,,,,"Simmons, 1996",Least Concern,,3.1,Unknown,Global
22063832,14207,Myotis tricolor,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,tricolor,,,,"(Temminck, 1832)",Least Concern,,3.1,Unknown,Global
22063965,14202,Myotis sicarius,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,VESPERTILIONIDAE,Myotis,sicarius,,,,"Thomas, 1915",Vulnerable,B2ab(iii),3.1,Unknown,Global
